000000000000010101001001,2011-10-27T14:10:40+09:00
100000000000010101000000,2011-10-27T14:10:50+09:00
000000000000010101000011,2011-10-27T14:30:00+09:00
000000000000010101000000,2011-10-27T14:30:10+09:00
000000000000010101000101,2011-10-27T14:30:20+09:00
000000000000010101000000,2011-10-27T14:30:30+09:00
000000000000010101001001,2011-10-27T14:30:40+09:00
100000000000010101000000,2011-10-27T14:30:50+09:00
000000000000010101000011,2011-10-27T21:29:00+09:00
000000000000010101000000,2011-10-27T21:29:10+09:00
000000000000010101000101,2011-10-27T21:29:20+09:00
000000000000010101000000,2011-10-27T21:29:30+09:00
000000000000010101001001,2011-10-27T21:29:40+09:00
100000000000010101000000,2011-10-27T21:29:50+09:00
000000000000010101000011,2011-10-27T22:33:00+09:00
000000000000010101000000,2011-10-27T22:33:10+09:00
000000000000010101000101,2011-10-27T22:33:20+09:00
000000000000010101000000,2011-10-27T22:33:30+09:00
000000000000010101001001,2011-10-27T22:33:40+09:00
100000000000010101000000,2011-10-27T22:33:50+09:00
000000000000010101000011,2011-10-28T05:00:00+09:00
000000000000010101000000,2011-10-28T05:00:10+09:00
000000000000010101000101,2011-10-28T05:00:20+09:00
000000000000010101000000,2011-10-28T05:00:30+09:00
000000000000010101001001,2011-10-28T05:00:40+09:00
100000000000010101000000,2011-10-28T05:00:50+09:00
000000000000010101000011,2011-10-28T06:38:00+09:00
000000000000010101000000,2011-10-28T06:38:10+09:00
000000000000010101000101,2011-10-28T06:38:20+09:00
000000000000010101000000,2011-10-28T06:38:30+09:00
000000000000010101001001,2011-10-28T06:38:40+09:00
100000000000010101000000,2011-10-28T06:38:50+09:00
000000000000010101000011,2011-10-28T07:00:00+09:00
000000000000010101000000,2011-10-28T07:00:10+09:00
000000000000010101000101,2011-10-28T07:00:20+09:00
000000000000010101000000,2011-10-28T07:00:30+09:00
000000000000010101001001,2011-10-28T07:00:40+09:00
100000000000010101000000,2011-10-28T07:00:50+09:00
000000000000010101000011,2011-10-28T13:42:00+09:00
000000000000010101000000,2011-10-28T13:42:10+09:00
000000000000010101000101,2011-10-28T13:42:20+09:00
000000000000010101000000,2011-10-28T13:42:30+09:00
000000000000010101001001,2011-10-28T13:42:40+09:00
100000000000010101000000,2011-10-28T13:42:50+09:00
000000000000010101000011,2011-10-28T13:45:00+09:00
000000000000010101000000,2011-10-28T13:45:10+09:00
000000000000010101000101,2011-10-28T13:45:20+09:00
000000000000010101000000,2011-10-28T13:45:30+09:00
000000000000010101001001,2011-10-28T13:45:40+09:00
100000000000010101000000,2011-10-28T13:45:50+09:00
000000000000010101000011,2011-10-28T13:50:00+09:00
000000000000010101000000,2011-10-28T13:50:10+09:00
000000000000010101000101,2011-10-28T13:50:20+09:00
000000000000010101000000,2011-10-28T13:50:30+09:00
000000000000010101001001,2011-10-28T13:50:40+09:00
100000000000010101000000,2011-10-28T13:50:50+09:00
000000000000010101000011,2011-10-28T13:55:00+09:00
000000000000010101000000,2011-10-28T13:55:10+09:00
000000000000010101000101,2011-10-28T13:55:20+09:00
000000000000010101000000,2011-10-28T13:55:30+09:00
000000000000010101001001,2011-10-28T13:55:40+09:00
100000000000010101000000,2011-10-28T13:55:50+09:00
000000000000010101000011,2011-10-28T14:10:00+09:00
000000000000010101000000,2011-10-28T14:10:10+09:00
000000000000010101000101,2011-10-28T14:10:20+09:00
000000000000010101000000,2011-10-28T14:10:30+09:00
000000000000010101001001,2011-10-28T14:10:40+09:00
100000000000010101000000,2011-10-28T14:10:50+09:00
000000000000010101000011,2011-10-28T14:30:00+09:00
000000000000010101000000,2011-10-28T14:30:11+09:00
000000000000010101000101,2011-10-28T14:30:20+09:00
000000000000010101000000,2011-10-28T14:30:30+09:00
000000000000010101001001,2011-10-28T14:30:40+09:00
100000000000010101000000,2011-10-28T14:30:50+09:00
000000000000010101000011,2011-10-28T21:29:00+09:00
000000000000010101000000,2011-10-28T21:29:10+09:00
000000000000010101000101,2011-10-28T21:29:20+09:00
000000000000010101000000,2011-10-28T21:29:30+09:00
000000000000010101001001,2011-10-28T21:29:40+09:00
100000000000010101000000,2011-10-28T21:29:50+09:00
000000000000010101000011,2011-10-28T22:33:00+09:00
000000000000010101000000,2011-10-28T22:33:10+09:00
000000000000010101000101,2011-10-28T22:33:20+09:00
000000000000010101000000,2011-10-28T22:33:30+09:00
000000000000010101001001,2011-10-28T22:33:40+09:00
100000000000010101000000,2011-10-28T22:33:50+09:00
000000000000010101000011,2011-10-29T05:00:00+09:00
000000000000010101000000,2011-10-29T05:00:10+09:00
000000000000010101000101,2011-10-29T05:00:20+09:00
000000000000010101000000,2011-10-29T05:00:30+09:00
000000000000010101001001,2011-10-29T05:00:40+09:00
100000000000010101000000,2011-10-29T05:00:50+09:00
000000000000010101000011,2011-10-29T06:38:00+09:00
000000000000010101000000,2011-10-29T06:38:10+09:00
000000000000010101000101,2011-10-29T06:38:20+09:00
000000000000010101000000,2011-10-29T06:38:30+09:00
000000000000010101001001,2011-10-29T06:38:40+09:00
100000000000010101000000,2011-10-29T06:38:50+09:00
000000000000010101000011,2011-10-29T07:00:00+09:00
000000000000010101000000,2011-10-29T07:00:10+09:00
000000000000010101000101,2011-10-29T07:00:20+09:00
000000000000010101000000,2011-10-29T07:00:30+09:00
000000000000010101001001,2011-10-29T07:00:40+09:00
100000000000010101000000,2011-10-29T07:00:50+09:00
000000000000010101000011,2011-10-29T13:42:00+09:00
000000000000010101000000,2011-10-29T13:42:10+09:00
000000000000010101000101,2011-10-29T13:42:20+09:00
000000000000010101000000,2011-10-29T13:42:30+09:00
000000000000010101001001,2011-10-29T13:42:40+09:00
100000000000010101000000,2011-10-29T13:42:50+09:00
000000000000010101000011,2011-10-29T13:45:00+09:00
000000000000010101000000,2011-10-29T13:45:10+09:00
000000000000010101000101,2011-10-29T13:45:20+09:00
000000000000010101000000,2011-10-29T13:45:30+09:00
000000000000010101001001,2011-10-29T13:45:40+09:00
100000000000010101000000,2011-10-29T13:45:50+09:00
000000000000010101000011,2011-10-29T13:50:00+09:00
000000000000010101000000,2011-10-29T13:50:10+09:00
000000000000010101000101,2011-10-29T13:50:20+09:00
000000000000010101000000,2011-10-29T13:50:30+09:00
000000000000010101001001,2011-10-29T13:50:40+09:00
100000000000010101000000,2011-10-29T13:50:49+09:00
000000000000010101000011,2011-10-29T13:55:00+09:00
000000000000010101000000,2011-10-29T13:55:10+09:00
000000000000010101000101,2011-10-29T13:55:20+09:00
000000000000010101000000,2011-10-29T13:55:30+09:00
000000000000010101001001,2011-10-29T13:55:40+09:00
100000000000010101000000,2011-10-29T13:55:50+09:00
000000000000010101000011,2011-10-29T14:10:00+09:00
000000000000010101000000,2011-10-29T14:10:10+09:00
000000000000010101000101,2011-10-29T14:10:20+09:00
000000000000010101000000,2011-10-29T14:10:30+09:00
000000000000010101001001,2011-10-29T14:10:40+09:00
100000000000010101000000,2011-10-29T14:10:50+09:00
000000000000010101000011,2011-10-29T14:30:00+09:00
000000000000010101000000,2011-10-29T14:30:10+09:00
000000000000010101000101,2011-10-29T14:30:20+09:00
000000000000010101000000,2011-10-29T14:30:30+09:00
000000000000010101001001,2011-10-29T14:30:40+09:00
100000000000010101000000,2011-10-29T14:30:50+09:00
000000000000010101000011,2011-10-29T21:29:00+09:00
000000000000010101000000,2011-10-29T21:29:10+09:00
000000000000010101000101,2011-10-29T21:29:20+09:00
000000000000010101000000,2011-10-29T21:29:30+09:00
000000000000010101001001,2011-10-29T21:29:40+09:00
100000000000010101000000,2011-10-29T21:29:50+09:00
000000000000010101000011,2011-10-29T22:33:00+09:00
000000000000010101000000,2011-10-29T22:33:10+09:00
000000000000010101000101,2011-10-29T22:33:20+09:00
000000000000010101000000,2011-10-29T22:33:30+09:00
000000000000010101001001,2011-10-29T22:33:40+09:00
100000000000010101000000,2011-10-29T22:33:50+09:00
000000000000010101000011,2011-10-30T05:00:00+09:00
000000000000010101000000,2011-10-30T05:00:10+09:00
000000000000010101000101,2011-10-30T05:00:20+09:00
000000000000010101000000,2011-10-30T05:00:30+09:00
000000000000010101001001,2011-10-30T05:00:40+09:00
100000000000010101000000,2011-10-30T05:00:50+09:00
000000000000010101000011,2011-10-30T06:38:00+09:00
000000000000010101000000,2011-10-30T06:38:10+09:00
000000000000010101000101,2011-10-30T06:38:20+09:00
000000000000010101000000,2011-10-30T06:38:30+09:00
000000000000010101001001,2011-10-30T06:38:40+09:00
100000000000010101000000,2011-10-30T06:38:50+09:00
000000000000010101000011,2011-10-30T07:00:00+09:00
000000000000010101000000,2011-10-30T07:00:10+09:00
000000000000010101000101,2011-10-30T07:00:20+09:00
000000000000010101000000,2011-10-30T07:00:30+09:00
000000000000010101001001,2011-10-30T07:00:40+09:00
100000000000010101000000,2011-10-30T07:00:50+09:00
000000000000010101000011,2011-10-30T13:42:00+09:00
000000000000010101000000,2011-10-30T13:42:10+09:00
000000000000010101000101,2011-10-30T13:42:20+09:00
000000000000010101000000,2011-10-30T13:42:30+09:00
000000000000010101001001,2011-10-30T13:42:40+09:00
100000000000010101000000,2011-10-30T13:42:50+09:00
000000000000010101000011,2011-10-30T13:45:00+09:00
000000000000010101000000,2011-10-30T13:45:10+09:00
000000000000010101000101,2011-10-30T13:45:20+09:00
000000000000010101000000,2011-10-30T13:45:30+09:00
000000000000010101001001,2011-10-30T13:45:40+09:00
100000000000010101000000,2011-10-30T13:45:50+09:00
000000000000010101000011,2011-10-30T13:50:00+09:00
000000000000010101000000,2011-10-30T13:50:10+09:00
000000000000010101000101,2011-10-30T13:50:20+09:00
000000000000010101000000,2011-10-30T13:50:30+09:00
000000000000010101001001,2011-10-30T13:50:40+09:00
100000000000010101000000,2011-10-30T13:50:50+09:00
000000000000010101000011,2011-10-30T13:55:00+09:00
000000000000010101000000,2011-10-30T13:55:10+09:00
000000000000010101000101,2011-10-30T13:55:20+09:00
000000000000010101000000,2011-10-30T13:55:30+09:00
000000000000010101001001,2011-10-30T13:55:40+09:00
100000000000010101000000,2011-10-30T13:55:50+09:00
000000000000010101000011,2011-10-30T14:10:00+09:00
000000000000010101000000,2011-10-30T14:10:10+09:00
000000000000010101000101,2011-10-30T14:10:20+09:00
000000000000010101000000,2011-10-30T14:10:30+09:00
000000000000010101001001,2011-10-30T14:10:40+09:00
100000000000010101000000,2011-10-30T14:10:50+09:00
000000000000010101000011,2011-10-30T14:30:00+09:00
000000000000010101000000,2011-10-30T14:30:10+09:00
000000000000010101000101,2011-10-30T14:30:20+09:00
000000000000010101000000,2011-10-30T14:30:30+09:00
000000000000010101001001,2011-10-30T14:30:40+09:00
100000000000010101000000,2011-10-30T14:30:50+09:00
000000000000010101000011,2011-10-30T21:29:00+09:00
000000000000010101000000,2011-10-30T21:29:10+09:00
000000000000010101000101,2011-10-30T21:29:20+09:00
000000000000010101000000,2011-10-30T21:29:30+09:00
000000000000010101001001,2011-10-30T21:29:40+09:00
100000000000010101000000,2011-10-30T21:29:50+09:00
000000000000010101000011,2011-10-30T22:33:01+09:00
000000000000010101000000,2011-10-30T22:33:10+09:00
000000000000010101000101,2011-10-30T22:33:20+09:00
000000000000010101000000,2011-10-30T22:33:30+09:00
000000000000010101001001,2011-10-30T22:33:40+09:00
100000000000010101000000,2011-10-30T22:33:50+09:00
000000000000010101000011,2011-10-31T05:00:00+09:00
000000000000010101000000,2011-10-31T05:00:10+09:00
000000000000010101000101,2011-10-31T05:00:20+09:00
000000000000010101000000,2011-10-31T05:00:30+09:00
000000000000010101001001,2011-10-31T05:00:40+09:00
100000000000010101000000,2011-10-31T05:00:50+09:00
000000000000010101000011,2011-10-31T06:38:00+09:00
000000000000010101000000,2011-10-31T06:38:10+09:00
000000000000010101000101,2011-10-31T06:38:20+09:00
000000000000010101000000,2011-10-31T06:38:30+09:00
000000000000010101001001,2011-10-31T06:38:39+09:00
100000000000010101000000,2011-10-31T06:38:49+09:00
000000000000010101000011,2011-10-31T07:00:00+09:00
000000000000010101000000,2011-10-31T07:00:10+09:00
000000000000010101000101,2011-10-31T07:00:20+09:00
000000000000010101000000,2011-10-31T07:00:30+09:00
000000000000010101001001,2011-10-31T07:00:40+09:00
100000000000010101000000,2011-10-31T07:00:50+09:00
000000000000010101000011,2011-10-31T13:42:00+09:00
000000000000010101000000,2011-10-31T13:42:10+09:00
000000000000010101000101,2011-10-31T13:42:20+09:00
000000000000010101000000,2011-10-31T13:42:30+09:00
000000000000010101001001,2011-10-31T13:42:40+09:00
100000000000010101000000,2011-10-31T13:42:50+09:00
000000000000010101000011,2011-10-31T13:45:00+09:00
000000000000010101000000,2011-10-31T13:45:10+09:00
000000000000010101000101,2011-10-31T13:45:20+09:00
000000000000010101000000,2011-10-31T13:45:30+09:00
000000000000010101001001,2011-10-31T13:45:40+09:00
100000000000010101000000,2011-10-31T13:45:50+09:00
000000000000010101000011,2011-10-31T13:50:00+09:00
000000000000010101000000,2011-10-31T13:50:10+09:00
000000000000010101000101,2011-10-31T13:50:20+09:00
000000000000010101000000,2011-10-31T13:50:30+09:00
000000000000010101001001,2011-10-31T13:50:40+09:00
100000000000010101000000,2011-10-31T13:50:50+09:00
000000000000010101000011,2011-10-31T13:55:00+09:00
000000000000010101000000,2011-10-31T13:55:10+09:00
000000000000010101000101,2011-10-31T13:55:20+09:00
000000000000010101000000,2011-10-31T13:55:30+09:00
000000000000010101001001,2011-10-31T13:55:40+09:00
100000000000010101000000,2011-10-31T13:55:50+09:00
000000000000010101000011,2011-10-31T14:10:00+09:00
000000000000010101000000,2011-10-31T14:10:10+09:00
000000000000010101000101,2011-10-31T14:10:20+09:00
000000000000010101000000,2011-10-31T14:10:30+09:00
000000000000010101001001,2011-10-31T14:10:40+09:00
100000000000010101000000,2011-10-31T14:10:50+09:00
000000000000010101000011,2011-10-31T14:30:00+09:00
000000000000010101000000,2011-10-31T14:30:10+09:00
000000000000010101000101,2011-10-31T14:30:20+09:00
000000000000010101000000,2011-10-31T14:30:30+09:00
000000000000010101001001,2011-10-31T14:30:40+09:00
100000000000010101000000,2011-10-31T14:30:50+09:00
000000000000010101000011,2011-10-31T21:29:00+09:00
000000000000010101000000,2011-10-31T21:29:10+09:00
000000000000010101000101,2011-10-31T21:29:20+09:00
000000000000010101000000,2011-10-31T21:29:30+09:00
000000000000010101001001,2011-10-31T21:29:40+09:00
100000000000010101000000,2011-10-31T21:29:50+09:00
000000000000010101000011,2011-10-31T22:33:00+09:00
000000000000010101000000,2011-10-31T22:33:10+09:00
000000000000010101000101,2011-10-31T22:33:20+09:00
000000000000010101000000,2011-10-31T22:33:30+09:00
000000000000010101001001,2011-10-31T22:33:40+09:00
100000000000010101000000,2011-10-31T22:33:50+09:00
000000000000010101000011,2011-11-01T05:00:00+09:00
000000000000010101000000,2011-11-01T05:00:10+09:00
000000000000010101000101,2011-11-01T05:00:20+09:00
000000000000010101000000,2011-11-01T05:00:30+09:00
000000000000010101001001,2011-11-01T05:00:40+09:00
100000000000010101000000,2011-11-01T05:00:50+09:00
000000000000010101000011,2011-11-01T06:38:00+09:00
000000000000010101000000,2011-11-01T06:38:10+09:00
000000000000010101000101,2011-11-01T06:38:20+09:00
000000000000010101000000,2011-11-01T06:38:30+09:00
000000000000010101001001,2011-11-01T06:38:40+09:00
100000000000010101000000,2011-11-01T06:38:50+09:00
000000000000010101000011,2011-11-01T07:00:00+09:00
000000000000010101000000,2011-11-01T07:00:10+09:00
000000000000010101000101,2011-11-01T07:00:20+09:00
000000000000010101000000,2011-11-01T07:00:30+09:00
000000000000010101001001,2011-11-01T07:00:40+09:00
100000000000010101000000,2011-11-01T07:00:50+09:00
000000000000010101000011,2011-11-01T13:42:00+09:00
000000000000010101000000,2011-11-01T13:42:10+09:00
000000000000010101000101,2011-11-01T13:42:20+09:00
000000000000010101000000,2011-11-01T13:42:30+09:00
000000000000010101001001,2011-11-01T13:42:40+09:00
100000000000010101000000,2011-11-01T13:42:50+09:00
000000000000010101000011,2011-11-01T13:45:00+09:00
000000000000010101000000,2011-11-01T13:45:10+09:00
000000000000010101000101,2011-11-01T13:45:20+09:00
000000000000010101000000,2011-11-01T13:45:30+09:00
000000000000010101001001,2011-11-01T13:45:40+09:00
100000000000010101000000,2011-11-01T13:45:50+09:00
000000000000010101000011,2011-11-01T13:50:00+09:00
000000000000010101000000,2011-11-01T13:50:10+09:00
000000000000010101000101,2011-11-01T13:50:20+09:00
000000000000010101000000,2011-11-01T13:50:30+09:00
000000000000010101001001,2011-11-01T13:50:40+09:00
100000000000010101000000,2011-11-01T13:50:50+09:00
000000000000010101000011,2011-11-01T13:55:00+09:00
000000000000010101000000,2011-11-01T13:55:10+09:00
000000000000010101000101,2011-11-01T13:55:20+09:00
000000000000010101000000,2011-11-01T13:55:30+09:00
000000000000010101001001,2011-11-01T13:55:40+09:00
100000000000010101000000,2011-11-01T13:55:50+09:00
000000000000010101000011,2011-11-01T14:10:00+09:00
000000000000010101000000,2011-11-01T14:10:10+09:00
000000000000010101000101,2011-11-01T14:10:20+09:00
000000000000010101000000,2011-11-01T14:10:30+09:00
000000000000010101001001,2011-11-01T14:10:40+09:00
100000000000010101000000,2011-11-01T14:10:50+09:00
000000000000010101000011,2011-11-01T14:30:00+09:00
000000000000010101000000,2011-11-01T14:30:10+09:00
000000000000010101000101,2011-11-01T14:30:20+09:00
000000000000010101000000,2011-11-01T14:30:30+09:00
000000000000010101001001,2011-11-01T14:30:40+09:00
100000000000010101000000,2011-11-01T14:30:50+09:00
000000000000010101000011,2011-11-01T21:29:00+09:00
000000000000010101000000,2011-11-01T21:29:11+09:00
000000000000010101000101,2011-11-01T21:29:20+09:00
000000000000010101000000,2011-11-01T21:29:30+09:00
000000000000010101001001,2011-11-01T21:29:40+09:00
100000000000010101000000,2011-11-01T21:29:50+09:00
000000000000010101000011,2011-11-01T22:33:00+09:00
000000000000010101000000,2011-11-01T22:33:10+09:00
000000000000010101000101,2011-11-01T22:33:20+09:00
000000000000010101000000,2011-11-01T22:33:30+09:00
000000000000010101001001,2011-11-01T22:33:39+09:00
100000000000010101000000,2011-11-01T22:33:50+09:00
000000000000010101000011,2011-11-02T05:00:00+09:00
000000000000010101000000,2011-11-02T05:00:10+09:00
000000000000010101000101,2011-11-02T05:00:20+09:00
000000000000010101000000,2011-11-02T05:00:30+09:00
000000000000010101001001,2011-11-02T05:00:40+09:00
100000000000010101000000,2011-11-02T05:00:50+09:00
000000000000010101000011,2011-11-02T06:38:00+09:00
000000000000010101000000,2011-11-02T06:38:10+09:00
000000000000010101000101,2011-11-02T06:38:20+09:00
000000000000010101000000,2011-11-02T06:38:30+09:00
000000000000010101001001,2011-11-02T06:38:40+09:00
100000000000010101000000,2011-11-02T06:38:50+09:00
000000000000010101000011,2011-11-02T07:00:00+09:00
000000000000010101000000,2011-11-02T07:00:10+09:00
000000000000010101000101,2011-11-02T07:00:20+09:00
000000000000010101000000,2011-11-02T07:00:30+09:00
000000000000010101001001,2011-11-02T07:00:40+09:00
100000000000010101000000,2011-11-02T07:00:50+09:00
000000000000010101000011,2011-11-02T13:42:00+09:00
000000000000010101000000,2011-11-02T13:42:10+09:00
000000000000010101000101,2011-11-02T13:42:20+09:00
000000000000010101000000,2011-11-02T13:42:30+09:00
000000000000010101001001,2011-11-02T13:42:40+09:00
100000000000010101000000,2011-11-02T13:42:50+09:00
000000000000010101000011,2011-11-02T13:45:00+09:00
000000000000010101000000,2011-11-02T13:45:10+09:00
000000000000010101000101,2011-11-02T13:45:20+09:00
000000000000010101000000,2011-11-02T13:45:30+09:00
000000000000010101001001,2011-11-02T13:45:40+09:00
100000000000010101000000,2011-11-02T13:45:50+09:00
000000000000010101000011,2011-11-02T13:50:00+09:00
000000000000010101000000,2011-11-02T13:50:10+09:00
000000000000010101000101,2011-11-02T13:50:20+09:00
000000000000010101000000,2011-11-02T13:50:30+09:00
000000000000010101001001,2011-11-02T13:50:39+09:00
100000000000010101000000,2011-11-02T13:50:50+09:00
000000000000010101000011,2011-11-02T13:55:00+09:00
000000000000010101000000,2011-11-02T13:55:10+09:00
000000000000010101000101,2011-11-02T13:55:20+09:00
000000000000010101000000,2011-11-02T13:55:30+09:00
000000000000010101001001,2011-11-02T13:55:40+09:00
100000000000010101000000,2011-11-02T13:55:50+09:00
000000000000010101000011,2011-11-02T14:10:00+09:00
000000000000010101000000,2011-11-02T14:10:10+09:00
000000000000010101000101,2011-11-02T14:10:20+09:00
000000000000010101000000,2011-11-02T14:10:30+09:00
000000000000010101001001,2011-11-02T14:10:40+09:00
100000000000010101000000,2011-11-02T14:10:50+09:00
000000000000010101000011,2011-11-02T14:30:00+09:00
000000000000010101000000,2011-11-02T14:30:10+09:00
000000000000010101000101,2011-11-02T14:30:20+09:00
000000000000010101000000,2011-11-02T14:30:30+09:00
000000000000010101001001,2011-11-02T14:30:40+09:00
100000000000010101000000,2011-11-02T14:30:50+09:00
000000000000010101000011,2011-11-02T21:29:00+09:00
000000000000010101000000,2011-11-02T21:29:10+09:00
000000000000010101000101,2011-11-02T21:29:20+09:00
000000000000010101000000,2011-11-02T21:29:30+09:00
000000000000010101001001,2011-11-02T21:29:40+09:00
100000000000010101000000,2011-11-02T21:29:50+09:00
000000000000010101000011,2011-11-02T22:33:00+09:00
000000000000010101000000,2011-11-02T22:33:10+09:00
000000000000010101000101,2011-11-02T22:33:20+09:00
000000000000010101000000,2011-11-02T22:33:30+09:00
000000000000010101001001,2011-11-02T22:33:40+09:00
100000000000010101000000,2011-11-02T22:33:50+09:00
000000000000010101000011,2011-11-03T05:00:00+09:00
000000000000010101000000,2011-11-03T05:00:10+09:00
000000000000010101000101,2011-11-03T05:00:20+09:00
000000000000010101000000,2011-11-03T05:00:30+09:00
000000000000010101001001,2011-11-03T05:00:40+09:00
100000000000010101000000,2011-11-03T05:00:50+09:00
000000000000010101000011,2011-11-03T06:38:00+09:00
000000000000010101000000,2011-11-03T06:38:10+09:00
000000000000010101000101,2011-11-03T06:38:19+09:00
000000000000010101000000,2011-11-03T06:38:30+09:00
000000000000010101001001,2011-11-03T06:38:39+09:00
100000000000010101000000,2011-11-03T06:38:49+09:00
000000000000010101000011,2011-11-03T07:00:00+09:00
000000000000010101000000,2011-11-03T07:00:10+09:00
000000000000010101000101,2011-11-03T07:00:20+09:00
000000000000010101000000,2011-11-03T07:00:30+09:00
000000000000010101001001,2011-11-03T07:00:40+09:00
100000000000010101000000,2011-11-03T07:00:50+09:00
